# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = PK2_model
# start_datetime = 2024-11-20 09:01:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 4000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/ditilliof/Stanresults/RtmpCjSknZ/standata-2abaca62b34a5c.json
# init = 2 (Default)
# random
#   seed = 123456789
# output
#   file = /home/ditilliof/Phd material/Platinum-nephrotox/fitting_scripts/../Stanresults/PK2/2024-11-20_10-00-53/PK2-202411201001-2-8a246b.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = /home/ditilliof/Phd material/Platinum-nephrotox/fitting_scripts/../Stanresults/PK2/2024-11-20_10-00-53/PK2-profile-202411201001-2-44356c.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=PK2_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_PlasKid,k_ePlas,k_KidPlas,k_eKid,Plasma0,scale,z_hat1.1.1,z_hat1.2.1,z_hat1.3.1,z_hat1.4.1,z_hat1.5.1,z_hat1.6.1,z_hat1.7.1,z_hat1.8.1,z_hat1.9.1,z_hat1.10.1,z_hat1.11.1,z_hat1.12.1,z_hat1.13.1,z_hat1.14.1,z_hat1.15.1,z_hat1.16.1,z_hat1.1.2,z_hat1.2.2,z_hat1.3.2,z_hat1.4.2,z_hat1.5.2,z_hat1.6.2,z_hat1.7.2,z_hat1.8.2,z_hat1.9.2,z_hat1.10.2,z_hat1.11.2,z_hat1.12.2,z_hat1.13.2,z_hat1.14.2,z_hat1.15.2,z_hat1.16.2,z_hat2.1.1,z_hat2.2.1,z_hat2.3.1,z_hat2.4.1,z_hat2.5.1,z_hat2.6.1,z_hat2.7.1,z_hat2.8.1,z_hat2.9.1,z_hat2.10.1,z_hat2.1.2,z_hat2.2.2,z_hat2.3.2,z_hat2.4.2,z_hat2.5.2,z_hat2.6.2,z_hat2.7.2,z_hat2.8.2,z_hat2.9.2,z_hat2.10.2,y0.1,y0.2,theta.1,theta.2,theta.3,theta.4
-553.457,0.999364,0.0390609,7,127,0,557.066,2.10934,0.0653529,0.193766,0.00766848,50.4902,4.25541,40.7108,29.7606,18.2747,11.9081,8.37666,4.37028,3.86596,3.01324,1.66066,0.915221,0.374453,0.206367,0.113733,0.0465332,0.0104923,0.000968017,9.47888,20.0695,31.1221,37.1811,40.4749,43.7831,43.097,33.6255,18.5317,10.2132,4.17859,2.30291,1.26918,0.519268,0.117087,0.0108016,8.37666,3.01324,1.66066,0.915221,0.374453,0.206367,0.113733,0.0465332,0.0104923,0.000968017,40.4749,33.6255,18.5317,10.2132,4.17859,2.30291,1.26918,0.519268,0.117087,0.0108016,50.4902,0,2.10934,0.0653529,0.193766,0.00766848
-554.963,0.89406,0.0390609,6,127,0,556.617,2.10343,0.0149289,0.1879,0.0123427,48.7748,4.15209,39.5468,29.1407,18.1038,11.8972,8.40457,4.33727,3.80042,2.9531,1.61646,0.884811,0.358327,0.196141,0.107362,0.043479,0.0096386,0.000865387,9.15645,19.4593,30.3316,36.3795,39.7169,43.1794,42.5375,33.0955,18.1157,9.91612,4.01579,2.19815,1.20321,0.487273,0.108015,0.00969673,8.40457,2.9531,1.61646,0.884811,0.358327,0.196141,0.107362,0.043479,0.0096386,0.000865387,39.7169,33.0955,18.1157,9.91612,4.01579,2.19815,1.20321,0.487273,0.108015,0.00969673,48.7748,0,2.10343,0.0149289,0.1879,0.0123427
-555.803,0.934445,0.0390609,6,63,0,556.154,2.07165,0.0123188,0.179739,0.0119744,48.4369,4.19046,39.4032,29.1633,18.2142,11.9919,8.45365,4.25594,3.68986,2.89834,1.62913,0.915722,0.385901,0.216912,0.121924,0.0513816,0.0121711,0.00121523,8.97416,19.1255,29.9283,36.0055,39.3993,43.0255,42.4701,33.411,18.7801,10.5561,4.44851,2.50047,1.4055,0.592298,0.1403,0.0140048,8.45365,2.89834,1.62913,0.915722,0.385901,0.216912,0.121924,0.0513816,0.0121711,0.00121523,39.3993,33.411,18.7801,10.5561,4.44851,2.50047,1.4055,0.592298,0.1403,0.0140048,48.4369,0,2.07165,0.0123188,0.179739,0.0119744
-555.299,0.39644,0.0390609,6,91,0,559.639,2.06097,0.0151166,0.183857,0.0123047,48.5267,4.18887,39.5088,29.2816,18.3374,12.1114,8.56728,4.35267,3.7767,2.93514,1.60815,0.881102,0.357334,0.195782,0.107268,0.0435027,0.0096666,0.000871219,8.9459,19.0693,29.8487,35.9162,39.3057,42.9188,42.3239,32.9431,18.0494,9.8892,4.0106,2.19739,1.20395,0.488264,0.108493,0.00977666,8.56728,2.93514,1.60815,0.881102,0.357334,0.195782,0.107268,0.0435027,0.0096666,0.000871219,39.3057,32.9431,18.0494,9.8892,4.0106,2.19739,1.20395,0.488264,0.108493,0.00977666,48.5267,0,2.06097,0.0151166,0.183857,0.0123047
-556.476,0.94069,0.0390609,7,127,0,558.076,2.27142,0.121533,0.225439,0.0029285,51.6122,4.34842,40.7402,28.9252,17.0989,10.9309,7.71076,4.42522,4.06118,3.11831,1.65546,0.878861,0.339956,0.180477,0.0958129,0.0370612,0.00761177,0.000605129,10.3121,21.492,32.6182,38.3443,41.2572,43.756,42.8542,32.9172,17.4753,9.27736,3.5886,1.90513,1.01141,0.391225,0.0803381,0.00638103,7.71076,3.11831,1.65546,0.878861,0.339956,0.180477,0.0958129,0.0370612,0.00761177,0.000605129,41.2572,32.9172,17.4753,9.27736,3.5886,1.90513,1.01141,0.391225,0.0803381,0.00638103,51.6122,0,2.27142,0.121533,0.225439,0.0029285
-555.544,0.957726,0.0390609,7,127,0,560.583,1.97262,0.134586,0.198396,0.00134862,49.4943,3.97235,40.1741,29.6485,18.459,12.1476,8.58533,4.41349,3.85552,2.97643,1.60412,0.864529,0.342053,0.184348,0.0993516,0.0393087,0.00838121,0.000707206,8.71857,18.5426,28.9325,34.7282,37.9351,41.2756,40.646,31.4201,16.9336,9.12623,3.61081,1.94602,1.04879,0.414956,0.0884831,0.00746487,8.58533,2.97643,1.60412,0.864529,0.342053,0.184348,0.0993516,0.0393087,0.00838121,0.000707206,37.9351,31.4201,16.9336,9.12623,3.61081,1.94602,1.04879,0.414956,0.0884831,0.00746487,49.4943,0,1.97262,0.134586,0.198396,0.00134862
-554.655,0.881694,0.0390609,7,127,0,557.513,1.92413,0.111239,0.176907,0.00366862,50.423,4.51673,41.2117,30.6932,19.3154,12.752,8.96364,4.34484,3.69243,2.8807,1.59478,0.882879,0.363667,0.201328,0.111457,0.04591,0.0104689,0.000983505,8.70189,18.6176,29.2921,35.388,38.845,42.658,42.1398,32.9428,18.2374,10.0963,4.15877,2.30232,1.27458,0.525012,0.119722,0.0112453,8.96364,2.8807,1.59478,0.882879,0.363667,0.201328,0.111457,0.04591,0.0104689,0.000983505,38.845,32.9428,18.2374,10.0963,4.15877,2.30232,1.27458,0.525012,0.119722,0.0112453,50.423,0,1.92413,0.111239,0.176907,0.00366862
-555.06,0.98896,0.0390609,7,127,0,556.839,1.95539,0.0436645,0.16822,0.00946066,50.48,4.05064,41.4058,30.9941,19.647,13.0372,9.18489,4.40351,3.7067,2.90185,1.62107,0.905585,0.378111,0.211227,0.117998,0.0492675,0.0114919,0.00111928,8.86998,19.0262,30.0433,36.3987,40.0407,44.1545,43.678,34.2751,19.1472,10.6963,4.46605,2.49488,1.39373,0.581927,0.135733,0.0132188,9.18489,2.90185,1.62107,0.905585,0.378111,0.211227,0.117998,0.0492675,0.0114919,0.00111928,40.0407,34.2751,19.1472,10.6963,4.46605,2.49488,1.39373,0.581927,0.135733,0.0132188,50.48,0,1.95539,0.0436645,0.16822,0.00946066
-553.719,0.988038,0.0390609,7,127,0,556.198,2.17198,0.0516989,0.206731,0.00917614,49.6302,4.15535,39.8305,28.9418,17.6575,11.4999,8.13702,4.42451,3.96973,3.07024,1.65991,0.897423,0.356752,0.192877,0.104279,0.0414538,0.00890897,0.00076135,9.56492,20.1686,31.099,36.9934,40.1427,43.1771,42.4216,32.8343,17.7517,9.59741,3.81525,2.0627,1.11519,0.443321,0.0952801,0.00814037,8.13702,3.07024,1.65991,0.897423,0.356752,0.192877,0.104279,0.0414538,0.00890897,0.00076135,40.1427,32.8343,17.7517,9.59741,3.81525,2.0627,1.11519,0.443321,0.0952801,0.00814037,49.6302,0,2.17198,0.0516989,0.206731,0.00917614
-555.804,0.753929,0.0390609,6,63,0,556.779,2.10204,0.129247,0.201008,0.00254596,50.9794,4.45056,40.8764,29.644,17.9926,11.6269,8.14642,4.29734,3.82898,2.94577,1.57279,0.839741,0.327608,0.174915,0.0933899,0.0364342,0.00758938,0.000616917,9.51071,20.0603,30.9444,36.8201,39.9622,42.9904,42.2197,32.508,17.3565,9.26693,3.61531,1.93027,1.0306,0.402069,0.0837493,0.00680552,8.14642,2.94577,1.57279,0.839741,0.327608,0.174915,0.0933899,0.0364342,0.00758938,0.000616917,39.9622,32.508,17.3565,9.26693,3.61531,1.93027,1.0306,0.402069,0.0837493,0.00680552,50.9794,0,2.10204,0.129247,0.201008,0.00254596
-555.189,0.883018,0.0390609,6,71,0,560.095,2.03756,0.0604097,0.186377,0.00743345,49.2501,4.22479,40.0103,29.5578,18.4163,12.1105,8.5394,4.33436,3.77554,2.97924,1.69269,0.961719,0.411867,0.234007,0.132954,0.056939,0.0138542,0.00144379,8.96775,19.0918,29.8326,35.8508,39.1984,42.7488,42.2008,33.3478,18.9469,10.7649,4.61018,2.61933,1.4882,0.637337,0.155078,0.0161597,8.5394,2.97924,1.69269,0.961719,0.411867,0.234007,0.132954,0.056939,0.0138542,0.00144379,39.1984,33.3478,18.9469,10.7649,4.61018,2.61933,1.4882,0.637337,0.155078,0.0161597,49.2501,0,2.03756,0.0604097,0.186377,0.00743345
-555.751,0.997384,0.0390609,6,127,0,559.414,2.1678,0.055587,0.18213,0.00888264,49.8971,4.54295,40.0344,29.0426,17.5978,11.3147,7.86294,4.0158,3.55108,2.76664,1.52295,0.838338,0.342387,0.188474,0.10375,0.0423724,0.00952608,0.00087495,9.60946,20.2956,31.3656,37.3752,40.6091,43.7839,43.0672,33.5853,18.4877,10.1769,4.15638,2.28796,1.25945,0.514376,0.115641,0.0106178,7.86294,2.76664,1.52295,0.838338,0.342387,0.188474,0.10375,0.0423724,0.00952608,0.00087495,40.6091,33.5853,18.4877,10.1769,4.15638,2.28796,1.25945,0.514376,0.115641,0.0106178,49.8971,0,2.1678,0.055587,0.18213,0.00888264
-556.089,0.99105,0.0390609,7,127,0,557.958,1.96943,0.0364137,0.152183,0.00936739,49.8576,4.1868,40.8612,30.5283,19.2492,12.6659,8.82165,4.03651,3.34716,2.66426,1.55001,0.901762,0.400155,0.232801,0.13544,0.0601012,0.0155163,0.00177782,8.82755,18.9471,29.9458,36.3083,39.9666,44.1452,43.7517,34.9188,20.315,11.8188,5.24458,3.05118,1.77511,0.787702,0.203355,0.0232959,8.82165,2.66426,1.55001,0.901762,0.400155,0.232801,0.13544,0.0601012,0.0155163,0.00177782,39.9666,34.9188,20.315,11.8188,5.24458,3.05118,1.77511,0.787702,0.203355,0.0232959,49.8576,0,1.96943,0.0364137,0.152183,0.00936739
-556.637,0.845703,0.0390609,7,127,0,559.855,1.91899,0.139091,0.184913,0.00118766,48.6371,4.43673,39.6649,29.4546,18.4691,12.1758,8.56831,4.22452,3.62127,2.80882,1.53261,0.836252,0.337053,0.183909,0.100349,0.0404453,0.00889405,0.00078882,8.35986,17.8527,28.0157,33.7771,37.0191,40.5292,39.9862,31.0705,16.9533,9.25042,3.72839,2.03436,1.11003,0.447398,0.0983928,0.00872104,8.56831,2.80882,1.53261,0.836252,0.337053,0.183909,0.100349,0.0404453,0.00889405,0.00078882,37.0191,31.0705,16.9533,9.25042,3.72839,2.03436,1.11003,0.447398,0.0983928,0.00872104,48.6371,0,1.91899,0.139091,0.184913,0.00118766
-560.813,0.988027,0.0390609,6,127,0,564.021,1.64453,0.129072,0.153406,0.00139813,48.0488,4.42323,40.2934,31.12,20.6324,14.1337,10.1052,4.48937,3.4678,2.73199,1.56376,0.895077,0.387612,0.221865,0.126993,0.0549935,0.013632,0.00146373,7.18631,15.6702,25.329,31.2651,34.8961,39.6253,39.572,31.3789,17.961,10.2806,4.45201,2.54828,1.45861,0.631648,0.156567,0.0168056,10.1052,2.73199,1.56376,0.895077,0.387612,0.221865,0.126993,0.0549935,0.013632,0.00146373,34.8961,31.3789,17.961,10.2806,4.45201,2.54828,1.45861,0.631648,0.156567,0.0168056,48.0488,0,1.64453,0.129072,0.153406,0.00139813
-556.788,0.737918,0.0390609,7,127,0,564.571,2.22328,0.0302041,0.192103,0.0110192,52.2444,4.10421,41.799,30.2176,18.2556,11.7569,8.22367,4.35645,3.89749,3.03118,1.66085,0.910005,0.369078,0.202225,0.110803,0.0449394,0.00998589,0.000900371,10.2982,21.691,33.3969,39.6833,43.028,46.2272,45.4311,35.3599,19.3743,10.6156,4.30543,2.35903,1.29256,0.524231,0.116497,0.0104994,8.22367,3.03118,1.66085,0.910005,0.369078,0.202225,0.110803,0.0449394,0.00998589,0.000900371,43.028,35.3599,19.3743,10.6156,4.30543,2.35903,1.29256,0.524231,0.116497,0.0104994,52.2444,0,2.22328,0.0302041,0.192103,0.0110192
-555.559,0.998895,0.0390609,6,127,0,559.782,2.0868,0.0214418,0.165669,0.0112461,51.0735,4.46501,41.4416,30.5365,18.8976,12.2995,8.55695,4.13902,3.55597,2.79343,1.57084,0.88334,0.372496,0.209468,0.117792,0.0496705,0.0117788,0.00117796,9.52749,20.2922,31.7268,38.1439,41.7188,45.5179,44.9219,35.346,19.8763,11.1771,4.71327,2.65044,1.49043,0.6285,0.149036,0.0149028,8.55695,2.79343,1.57084,0.88334,0.372496,0.209468,0.117792,0.0496705,0.0117788,0.00117796,41.7188,35.346,19.8763,11.1771,4.71327,2.65044,1.49043,0.6285,0.149036,0.0149028,51.0735,0,2.0868,0.0214418,0.165669,0.0112461
-555.782,0.335248,0.0390609,7,127,0,558.159,2.02862,0.00666318,0.170317,0.0124559,49.9988,4.34475,40.8664,30.4412,19.1696,12.6714,8.92306,4.35844,3.71582,2.91727,1.63944,0.921325,0.388142,0.218126,0.122582,0.0516425,0.0122269,0.00121964,9.09635,19.459,30.6105,36.9766,40.5859,44.5714,44.0546,34.6556,19.4756,10.9448,4.61091,2.59122,1.4562,0.613478,0.145242,0.0144864,8.92306,2.91727,1.63944,0.921325,0.388142,0.218126,0.122582,0.0516425,0.0122269,0.00121964,40.5859,34.6556,19.4756,10.9448,4.61091,2.59122,1.4562,0.613478,0.145242,0.0144864,49.9988,0,2.02862,0.00666318,0.170317,0.0124559
-555.934,0.896885,0.0390609,6,63,0,556.96,2.05218,0.0059951,0.170049,0.0130187,50.3631,4.40325,41.0709,30.4927,19.1055,12.5776,8.83321,4.31973,3.69395,2.87315,1.57835,0.867064,0.353037,0.19394,0.106541,0.0433792,0.00970304,0.000883818,9.25868,19.7761,31.0425,37.4347,41.035,44.9439,44.357,34.5642,18.9877,10.4308,4.24706,2.33311,1.28168,0.521856,0.116725,0.0106303,8.83321,2.87315,1.57835,0.867064,0.353037,0.19394,0.106541,0.0433792,0.00970304,0.000883818,41.035,34.5642,18.9877,10.4308,4.24706,2.33311,1.28168,0.521856,0.116725,0.0106303,50.3631,0,2.05218,0.0059951,0.170049,0.0130187
-555.448,0.99723,0.0390609,7,127,0,556.352,2.16727,0.00570103,0.181703,0.0127139,50.4623,4.37192,40.6921,29.7409,18.2354,11.8447,8.29272,4.24956,3.74234,2.93088,1.63419,0.911185,0.379369,0.211527,0.117943,0.0491049,0.0113992,0.00110192,9.73789,20.6297,32.0163,38.2733,41.6835,45.134,44.4549,34.8538,19.4336,10.8357,4.51143,2.51546,1.40256,0.583954,0.135562,0.0131024,8.29272,2.93088,1.63419,0.911185,0.379369,0.211527,0.117943,0.0491049,0.0113992,0.00110192,41.6835,34.8538,19.4336,10.8357,4.51143,2.51546,1.40256,0.583954,0.135562,0.0131024,50.4623,0,2.16727,0.00570103,0.181703,0.0127139
-554.929,0.967121,0.0390609,7,127,0,556.668,1.99259,0.022422,0.16642,0.0109873,49.0514,4.31947,40.1704,30.0005,18.9509,12.5401,8.81884,4.23475,3.57808,2.81644,1.59357,0.901667,0.383755,0.217134,0.122857,0.0522891,0.0125924,0.00129068,8.77631,18.806,29.6533,35.8866,39.445,43.4363,42.9721,33.9007,19.1814,10.8531,4.61916,2.61358,1.4788,0.629386,0.151565,0.0155341,8.81884,2.81644,1.59357,0.901667,0.383755,0.217134,0.122857,0.0522891,0.0125924,0.00129068,39.445,33.9007,19.1814,10.8531,4.61916,2.61358,1.4788,0.629386,0.151565,0.0155341,49.0514,0,1.99259,0.022422,0.16642,0.0109873
-554.819,0.914037,0.0390609,6,127,0,558.953,2.03668,0.0770039,0.176156,0.00707148,50.7545,3.99456,41.1633,30.319,18.7698,12.2406,8.54712,4.20715,3.63372,2.82709,1.55297,0.853073,0.347312,0.190785,0.104802,0.0426673,0.00954224,0.000869101,9.23537,19.6548,30.6965,36.8729,40.3011,43.9052,43.2781,33.7218,18.5239,10.1755,4.14277,2.27569,1.25008,0.508945,0.113823,0.0103636,8.54712,2.82709,1.55297,0.853073,0.347312,0.190785,0.104802,0.0426673,0.00954224,0.000869101,40.3011,33.7218,18.5239,10.1755,4.14277,2.27569,1.25008,0.508945,0.113823,0.0103636,50.7545,0,2.03668,0.0770039,0.176156,0.00707148
-555.774,0.936458,0.0390609,6,63,0,557.453,2.07827,0.0299102,0.17257,0.0108973,49.9849,4.68938,40.5613,29.9,18.5344,12.1008,8.45686,4.16528,3.59644,2.80572,1.55141,0.857843,0.352722,0.195036,0.107844,0.0443432,0.0100812,0.000942579,9.28343,19.7639,30.8819,37.1098,40.5719,44.2269,43.6118,34.0752,18.8417,10.4184,4.28376,2.36869,1.30975,0.538533,0.122439,0.0114457,8.45686,2.80572,1.55141,0.857843,0.352722,0.195036,0.107844,0.0443432,0.0100812,0.000942579,40.5719,34.0752,18.8417,10.4184,4.28376,2.36869,1.30975,0.538533,0.122439,0.0114457,49.9849,0,2.07827,0.0299102,0.17257,0.0108973
-556.428,0.714329,0.0390609,6,63,0,559.681,2.0394,0.0685718,0.186389,0.00676304,49.8605,4.70708,40.4658,29.8502,18.5551,12.1773,8.5738,4.34862,3.7917,2.99018,1.69629,0.962281,0.411154,0.233242,0.132315,0.0565346,0.0137032,0.00141948,9.08298,19.3254,30.172,36.235,39.5991,43.147,42.5829,33.628,19.0767,10.8219,4.6239,2.62307,1.48803,0.635793,0.154107,0.0159596,8.5738,2.99018,1.69629,0.962281,0.411154,0.233242,0.132315,0.0565346,0.0137032,0.00141948,39.5991,33.628,19.0767,10.8219,4.6239,2.62307,1.48803,0.635793,0.154107,0.0159596,49.8605,0,2.0394,0.0685718,0.186389,0.00676304
-555.682,0.874509,0.0390609,6,127,0,561.616,1.99925,0.0640718,0.190862,0.00848778,48.9325,4.40478,39.8906,29.6232,18.6138,12.3343,8.75011,4.46542,3.86856,2.96539,1.57202,0.833359,0.321658,0.170518,0.0903945,0.0348902,0.00713963,0.000563927,8.75458,18.6729,29.2523,35.2196,38.5589,42.1188,41.488,31.8519,16.8854,8.9513,3.455,1.83157,0.970954,0.374767,0.0766824,0.00605608,8.75011,2.96539,1.57202,0.833359,0.321658,0.170518,0.0903945,0.0348902,0.00713963,0.000563927,38.5589,31.8519,16.8854,8.9513,3.455,1.83157,0.970954,0.374767,0.0766824,0.00605608,48.9325,0,1.99925,0.0640718,0.190862,0.00848778
-558.372,0.947729,0.0390609,6,127,0,559.414,1.98774,0.0421529,0.164868,0.0101497,48.3664,4.09437,39.5498,29.4681,18.5391,12.2168,8.55743,4.07313,3.4348,2.666,1.45839,0.79779,0.322783,0.176574,0.096592,0.03908,0.00865018,0.000774786,8.62748,18.4717,29.0914,35.1724,38.63,42.4608,41.9362,32.6211,17.8449,9.76176,3.94957,2.16055,1.18189,0.478191,0.105836,0.0094773,8.55743,2.666,1.45839,0.79779,0.322783,0.176574,0.096592,0.03908,0.00865018,0.000774786,38.63,32.6211,17.8449,9.76176,3.94957,2.16055,1.18189,0.478191,0.105836,0.0094773,48.3664,0,1.98774,0.0421529,0.164868,0.0101497
-559.534,0.976275,0.0390609,7,127,0,562.493,1.83481,0.134151,0.151662,0.00139557,50.8231,4.49031,41.8015,31.3825,19.9103,13.1388,9.14034,4.05979,3.30219,2.64511,1.5646,0.925476,0.421023,0.249038,0.147309,0.0670151,0.0180325,0.00220782,8.40177,18.0872,28.7078,34.9238,38.5416,42.79,42.4916,34.1495,20.1997,11.9483,5.43559,3.2152,1.90181,0.865185,0.232816,0.0285004,9.14034,2.64511,1.5646,0.925476,0.421023,0.249038,0.147309,0.0670151,0.0180325,0.00220782,38.5416,34.1495,20.1997,11.9483,5.43559,3.2152,1.90181,0.865185,0.232816,0.0285004,50.8231,0,1.83481,0.134151,0.151662,0.00139557
-560.783,0.901487,0.0390609,7,127,0,566.636,2.36503,0.138857,0.247682,0.000285771,48.0996,4.35721,37.5639,26.296,15.2959,9.74297,6.93663,4.22742,3.94224,3.05018,1.64865,0.89111,0.354106,0.191397,0.103453,0.0411089,0.00883001,0.00075375,9.94414,20.5543,30.8523,35.9791,38.4987,40.4967,39.6409,30.6774,16.5814,8.96237,3.56145,1.92499,1.04047,0.413461,0.0888051,0.00757951,6.93663,3.05018,1.64865,0.89111,0.354106,0.191397,0.103453,0.0411089,0.00883001,0.00075375,38.4987,30.6774,16.5814,8.96237,3.56145,1.92499,1.04047,0.413461,0.0888051,0.00757951,48.0996,0,2.36503,0.138857,0.247682,0.000285771
-560.58,0.936795,0.0390609,5,31,0,561.95,2.39454,0.139486,0.245246,0.000297421,48.3414,4.28715,37.6395,26.233,15.1568,9.60445,6.81801,4.16063,3.88703,3.01848,1.64583,0.897389,0.361304,0.197001,0.107415,0.0432474,0.00949477,0.000839318,10.1055,20.8513,31.226,36.3551,38.8579,40.8124,39.9551,31.0333,16.9209,9.22612,3.71461,2.02539,1.10434,0.444629,0.0976076,0.00862702,6.81801,3.01848,1.64583,0.897389,0.361304,0.197001,0.107415,0.0432474,0.00949477,0.000839318,38.8579,31.0333,16.9209,9.22612,3.71461,2.02539,1.10434,0.444629,0.0976076,0.00862702,48.3414,0,2.39454,0.139486,0.245246,0.000297421
-557.147,0.999712,0.0390609,7,127,0,563.066,2.1525,0.0230662,0.166344,0.0110169,51.9405,4.08556,41.8653,30.5528,18.6359,11.9938,8.28968,4.05044,3.52321,2.77502,1.56918,0.887324,0.377306,0.213355,0.120646,0.0513008,0.0123353,0.0012615,9.9618,21.1239,32.8265,39.2819,42.815,46.4295,45.7695,36.0954,20.4108,11.5417,4.90772,2.77516,1.56926,0.66728,0.160446,0.0164041,8.28968,2.77502,1.56918,0.887324,0.377306,0.213355,0.120646,0.0513008,0.0123353,0.0012615,42.815,36.0954,20.4108,11.5417,4.90772,2.77516,1.56926,0.66728,0.160446,0.0164041,51.9405,0,2.1525,0.0230662,0.166344,0.0110169
-557.104,0.630726,0.0390609,7,127,0,560.758,2.35758,0.00943424,0.214491,0.0128248,48.7414,4.4917,38.5726,27.4863,16.3335,10.4787,7.40225,4.22911,3.8766,3.01545,1.6516,0.904606,0.366683,0.200838,0.110001,0.0445891,0.00989995,0.000890998,10.121,21.1304,32.1456,37.8563,40.7854,43.362,42.536,33.1006,18.1297,9.92988,4.02509,2.2046,1.20749,0.489457,0.108667,0.0097794,7.40225,3.01545,1.6516,0.904606,0.366683,0.200838,0.110001,0.0445891,0.00989995,0.000890998,40.7854,33.1006,18.1297,9.92988,4.02509,2.2046,1.20749,0.489457,0.108667,0.0097794,48.7414,0,2.35758,0.00943424,0.214491,0.0128248
-555.877,0.99912,0.0390609,7,127,0,560.568,2.04943,0.0816214,0.173229,0.00599747,48.6385,4.35606,39.3779,28.9258,17.8248,11.5716,8.04704,3.93474,3.40435,2.68982,1.53313,0.873847,0.376027,0.214327,0.122161,0.0525684,0.0128926,0.00136082,8.90005,18.9249,29.5226,35.4329,38.7048,42.1402,41.5894,32.9081,18.7568,10.6909,4.60044,2.62214,1.49455,0.643125,0.157739,0.0166479,8.04704,2.68982,1.53313,0.873847,0.376027,0.214327,0.122161,0.0525684,0.0128926,0.00136082,38.7048,32.9081,18.7568,10.6909,4.60044,2.62214,1.49455,0.643125,0.157739,0.0166479,48.6385,0,2.04943,0.0816214,0.173229,0.00599747
-555.14,0.893666,0.0390609,5,31,0,557.999,1.96758,0.0644359,0.17881,0.00825507,49.0158,4.38362,40.0774,29.8738,18.8418,12.4816,8.81259,4.34217,3.7056,2.86207,1.54639,0.835521,0.33183,0.17929,0.0968714,0.0384729,0.00825631,0.000703762,8.64872,18.4999,29.0975,35.1432,38.567,42.3222,41.7636,32.3195,17.4624,9.43499,3.74713,2.02459,1.0939,0.434444,0.093224,0.00794465,8.81259,2.86207,1.54639,0.835521,0.33183,0.17929,0.0968714,0.0384729,0.00825631,0.000703762,38.567,32.3195,17.4624,9.43499,3.74713,2.02459,1.0939,0.434444,0.093224,0.00794465,49.0158,0,1.96758,0.0644359,0.17881,0.00825507
-555.346,0.997466,0.0390609,7,127,0,556.667,2.31383,0.0962133,0.210772,0.00527708,50.8118,4.08728,40.0348,28.3309,16.6283,10.5336,7.35661,4.12663,3.77983,2.93529,1.60123,0.873483,0.351929,0.19198,0.104727,0.0421949,0.00927392,0.000821354,10.3394,21.5426,32.6831,38.4117,41.3248,43.8346,42.977,33.3874,18.2131,9.93542,4.00303,2.18368,1.19122,0.479947,0.105487,0.0093411,7.35661,2.93529,1.60123,0.873483,0.351929,0.19198,0.104727,0.0421949,0.00927392,0.000821354,41.3248,33.3874,18.2131,9.93542,4.00303,2.18368,1.19122,0.479947,0.105487,0.0093411,50.8118,0,2.31383,0.0962133,0.210772,0.00527708
-557.138,0.984975,0.0390609,7,127,0,558.562,1.97873,0.0086424,0.152062,0.011967,49.2253,4.46118,40.4177,30.2813,19.1813,12.6756,8.86085,4.07447,3.3704,2.6587,1.51411,0.862273,0.370574,0.211039,0.120185,0.0516523,0.0126415,0.00132987,8.7635,18.8292,29.8026,36.175,39.8526,44.0782,43.6668,34.5429,19.6719,11.203,4.81465,2.7419,1.56149,0.671073,0.164244,0.0172756,8.86085,2.6587,1.51411,0.862273,0.370574,0.211039,0.120185,0.0516523,0.0126415,0.00132987,39.8526,34.5429,19.6719,11.203,4.81465,2.7419,1.56149,0.671073,0.164244,0.0172756,49.2253,0,1.97873,0.0086424,0.152062,0.011967
