# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = PK3_model
# start_datetime = 2024-07-22 13:15:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 6000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/ditilliof/Stanresults/RtmpWdIcLb/standata-17f1b9349efb.json
# init = 2 (Default)
# random
#   seed = 1234
# output
#   file = /home/ditilliof/Stanresults/PK3/2024-07-22_15-15-34/PK3-202407221515-3-03f5c9.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = /home/ditilliof/Stanresults/PK3/2024-07-22_15-15-34/PK3-profile-202407221515-3-96cece.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=PK3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_PlasKid,k_ePlas,k_KidPlas,k_eKid,Plasma0,k_AccuKid,k_KidAccu,scale,z_hat1.1.1,z_hat1.2.1,z_hat1.3.1,z_hat1.4.1,z_hat1.5.1,z_hat1.6.1,z_hat1.7.1,z_hat1.8.1,z_hat1.9.1,z_hat1.10.1,z_hat1.11.1,z_hat1.12.1,z_hat1.13.1,z_hat1.14.1,z_hat1.15.1,z_hat1.16.1,z_hat1.1.2,z_hat1.2.2,z_hat1.3.2,z_hat1.4.2,z_hat1.5.2,z_hat1.6.2,z_hat1.7.2,z_hat1.8.2,z_hat1.9.2,z_hat1.10.2,z_hat1.11.2,z_hat1.12.2,z_hat1.13.2,z_hat1.14.2,z_hat1.15.2,z_hat1.16.2,z_hat1.1.3,z_hat1.2.3,z_hat1.3.3,z_hat1.4.3,z_hat1.5.3,z_hat1.6.3,z_hat1.7.3,z_hat1.8.3,z_hat1.9.3,z_hat1.10.3,z_hat1.11.3,z_hat1.12.3,z_hat1.13.3,z_hat1.14.3,z_hat1.15.3,z_hat1.16.3,z_hat2.1.1,z_hat2.2.1,z_hat2.3.1,z_hat2.4.1,z_hat2.5.1,z_hat2.6.1,z_hat2.7.1,z_hat2.8.1,z_hat2.9.1,z_hat2.10.1,z_hat2.1.2,z_hat2.2.2,z_hat2.3.2,z_hat2.4.2,z_hat2.5.2,z_hat2.6.2,z_hat2.7.2,z_hat2.8.2,z_hat2.9.2,z_hat2.10.2,z_hat2.1.3,z_hat2.2.3,z_hat2.3.3,z_hat2.4.3,z_hat2.5.3,z_hat2.6.3,z_hat2.7.3,z_hat2.8.3,z_hat2.9.3,z_hat2.10.3,y0.1,y0.2,y0.3,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6
-50.4833,0.99999,0.0338712,6,63,0,53.7916,2.10285,0.081348,0.212808,0.00243208,50.0181,0.000371824,0.00446565,3.88236,40.3001,29.4538,18.1341,11.9002,8.4642,4.60578,4.11292,3.13583,1.64486,0.870669,0.347167,0.196513,0.118105,0.0647848,0.0383987,0.0311718,9.34885,19.7582,30.561,36.4375,39.604,42.6989,41.9163,31.9863,16.779,8.88264,3.54313,2.00649,1.20676,0.662874,0.393683,0.319869,0.00217102,0.0121289,0.0408203,0.0785468,0.121167,0.307854,0.686306,3.9487,8.87896,11.3544,12.8853,13.2288,13.3267,13.2571,12.9372,12.3312,8.4642,3.13583,1.64486,0.870669,0.347167,0.196513,0.118105,0.0647848,0.0383987,0.0311718,39.604,31.9863,16.779,8.88264,3.54313,2.00649,1.20676,0.662874,0.393683,0.319869,0.121167,3.9487,8.87896,11.3544,12.8853,13.2288,13.3267,13.2571,12.9372,12.3312,50.0181,0,0,2.10285,0.081348,0.212808,0.00243208,0.000371824,0.00446565
-52.1211,0.905251,0.0338712,7,127,0,55.2665,1.95696,0.0718656,0.172703,0.00340733,50.4508,0.000450877,0.00476734,3.71026,41.2608,30.7574,19.3801,12.8048,9.00263,4.34948,3.68246,2.82412,1.50815,0.814677,0.337408,0.197284,0.123198,0.0717949,0.0454004,0.0374215,8.85788,18.9588,29.8442,36.0677,39.5995,43.4833,42.8883,32.9614,17.6037,9.51072,3.94084,2.30552,1.44087,0.840914,0.532794,0.4395,0.00218914,0.0123343,0.0420126,0.0816295,0.126909,0.328464,0.74122,4.31298,9.75336,12.5131,14.2318,14.6139,14.7144,14.6135,14.2047,13.4409,9.00263,2.82412,1.50815,0.814677,0.337408,0.197284,0.123198,0.0717949,0.0454004,0.0374215,39.5995,32.9614,17.6037,9.51072,3.94084,2.30552,1.44087,0.840914,0.532794,0.4395,0.126909,4.31298,9.75336,12.5131,14.2318,14.6139,14.7144,14.6135,14.2047,13.4409,50.4508,0,0,1.95696,0.0718656,0.172703,0.00340733,0.000450877,0.00476734
-50.0847,0.98022,0.0338712,6,127,0,54.7866,2.12997,0.0658197,0.19931,0.00533557,50.5805,0.00054488,0.00470137,4.13408,40.7011,29.6747,18.1671,11.8297,8.33661,4.41342,3.91055,2.91358,1.44956,0.732142,0.278863,0.157793,0.0981142,0.0598242,0.0418897,0.0361004,9.57528,20.2346,31.2919,37.3009,40.5328,43.6536,42.7549,31.8847,15.8649,8.01458,3.05456,1.7297,1.07661,0.657545,0.461177,0.397632,0.00234101,0.0130777,0.0440076,0.0846682,0.130592,0.331596,0.738282,4.19438,9.1859,11.5014,12.747,12.9328,12.9027,12.6819,12.1705,11.3229,8.33661,2.91358,1.44956,0.732142,0.278863,0.157793,0.0981142,0.0598242,0.0418897,0.0361004,40.5328,31.8847,15.8649,8.01458,3.05456,1.7297,1.07661,0.657545,0.461177,0.397632,0.130592,4.19438,9.1859,11.5014,12.747,12.9328,12.9027,12.6819,12.1705,11.3229,50.5805,0,0,2.12997,0.0658197,0.19931,0.00533557,0.00054488,0.00470137
-52.1745,0.991451,0.0338712,6,127,0,53.4047,2.33142,0.106443,0.233129,0.00116398,49.961,0.0004503,0.00421241,4.46104,39.2669,27.7214,16.283,10.3964,7.36347,4.33536,3.99817,3.00771,1.52679,0.783536,0.300665,0.167711,0.100746,0.0568448,0.0360463,0.030151,10.2189,21.2228,32.0558,37.5488,40.2973,42.5402,41.553,31.269,15.874,8.14742,3.12767,1.74552,1.04935,0.592926,0.376643,0.315231,0.00224824,0.0124139,0.041102,0.0780732,0.11922,0.295996,0.65035,3.67708,8.13232,10.2701,11.4942,11.7196,11.7404,11.5992,11.2134,10.5458,7.36347,3.00771,1.52679,0.783536,0.300665,0.167711,0.100746,0.0568448,0.0360463,0.030151,40.2973,31.269,15.874,8.14742,3.12767,1.74552,1.04935,0.592926,0.376643,0.315231,0.11922,3.67708,8.13232,10.2701,11.4942,11.7196,11.7404,11.5992,11.2134,10.5458,49.961,0,0,2.33142,0.106443,0.233129,0.00116398,0.0004503,0.00421241
-55.9677,0.73485,0.0338712,6,63,0,58.0374,2.27721,0.0845059,0.242956,0.0035053,50.566,0.000384967,0.00410511,4.39161,40.048,28.6021,17.1205,11.1147,7.96934,4.73562,4.35138,3.23527,1.59585,0.794685,0.290369,0.156376,0.0907141,0.0490795,0.0304033,0.0256172,10.1331,21.1304,32.0902,37.7375,40.61,43.0364,42.0182,31.2524,15.4166,7.67792,2.80651,1.51222,0.877952,0.475744,0.29528,0.248975,0.00217037,0.0120168,0.0399373,0.0760835,0.116445,0.290518,0.639924,3.60893,7.91092,9.92884,11.0577,11.2616,11.2812,11.1597,10.8295,10.2592,7.96934,3.23527,1.59585,0.794685,0.290369,0.156376,0.0907141,0.0490795,0.0304033,0.0256172,40.61,31.2524,15.4166,7.67792,2.80651,1.51222,0.877952,0.475744,0.29528,0.248975,0.116445,3.60893,7.91092,9.92884,11.0577,11.2616,11.2812,11.1597,10.8295,10.2592,50.566,0,0,2.27721,0.0845059,0.242956,0.0035053,0.000384967,0.00410511
-55.55,0.941526,0.0338712,6,127,0,60.0189,2.43878,0.0849484,0.2259,0.00230488,50.1975,0.000367041,0.00420473,4.17697,39.1173,27.2733,15.7201,9.89447,6.95372,4.12223,3.83102,2.95546,1.59193,0.864517,0.356661,0.205239,0.124297,0.0675108,0.0381507,0.0298361,10.6993,22.1091,33.1736,38.6753,41.3753,43.5048,42.5701,32.8487,17.6945,9.61011,3.96578,2.28286,1.38326,0.752117,0.425742,0.333246,0.00235262,0.0129464,0.0426682,0.0807622,0.122996,0.303684,0.66573,3.80219,8.62947,11.1236,12.7274,13.1122,13.2404,13.1992,12.901,12.3072,6.95372,2.95546,1.59193,0.864517,0.356661,0.205239,0.124297,0.0675108,0.0381507,0.0298361,41.3753,32.8487,17.6945,9.61011,3.96578,2.28286,1.38326,0.752117,0.425742,0.333246,0.122996,3.80219,8.62947,11.1236,12.7274,13.1122,13.2404,13.1992,12.901,12.3072,50.1975,0,0,2.43878,0.0849484,0.2259,0.00230488,0.000367041,0.00420473
-55.6788,0.998418,0.0338712,7,127,0,60.2586,2.026,0.0815312,0.196394,0.00384401,49.4829,0.000336321,0.00409834,4.52361,40.165,29.6462,18.471,12.1726,8.61998,4.46169,3.89564,2.92693,1.4828,0.757256,0.285423,0.155438,0.0900046,0.0472358,0.0273217,0.0223343,8.95026,19.0288,29.6751,35.6019,38.8718,42.2283,41.4682,31.1973,15.8057,8.0727,3.04383,1.65844,0.961016,0.505154,0.292849,0.239621,0.00190469,0.0106837,0.0361593,0.0698924,0.108204,0.277196,0.620939,3.56453,7.91859,10.0337,11.2873,11.5497,11.6124,11.5369,11.259,10.7511,8.61998,2.92693,1.4828,0.757256,0.285423,0.155438,0.0900046,0.0472358,0.0273217,0.0223343,38.8718,31.1973,15.8057,8.0727,3.04383,1.65844,0.961016,0.505154,0.292849,0.239621,0.108204,3.56453,7.91859,10.0337,11.2873,11.5497,11.6124,11.5369,11.259,10.7511,49.4829,0,0,2.026,0.0815312,0.196394,0.00384401,0.000336321,0.00409834
-51.6092,0.807527,0.0338712,6,63,0,61.8483,1.99347,0.0724625,0.183243,0.00408962,49.4019,0.00040612,0.00407782,4.1511,40.2593,29.8705,18.7192,12.3501,8.70998,4.34855,3.74137,2.85655,1.50614,0.801333,0.321821,0.182869,0.110163,0.0603876,0.0354651,0.0284504,8.81529,18.8089,29.4791,35.5052,38.8813,42.4856,41.8371,31.9968,16.8717,8.97756,3.60682,2.05049,1.23613,0.67857,0.39937,0.32068,0.00186494,0.0104857,0.03561,0.0690216,0.107097,0.275869,0.620491,3.59573,8.10014,10.3643,11.7583,12.0629,12.1399,12.0539,11.7209,11.1035,8.70998,2.85655,1.50614,0.801333,0.321821,0.182869,0.110163,0.0603876,0.0354651,0.0284504,38.8813,31.9968,16.8717,8.97756,3.60682,2.05049,1.23613,0.67857,0.39937,0.32068,0.107097,3.59573,8.10014,10.3643,11.7583,12.0629,12.1399,12.0539,11.7209,11.1035,49.4019,0,0,1.99347,0.0724625,0.183243,0.00408962,0.00040612,0.00407782
-51.1077,0.980225,0.0338712,6,63,0,52.9406,1.98975,0.0632364,0.192249,0.0051285,49.0928,0.000430559,0.00439547,4.1676,40.0628,29.7977,18.7716,12.4681,8.86189,4.53043,3.9151,2.94713,1.50264,0.774468,0.298945,0.167268,0.10067,0.0568125,0.0359412,0.0300905,8.74483,18.6614,29.2534,35.2371,38.5891,42.1526,41.4537,31.2555,15.9374,8.21542,3.17268,1.77627,1.07,0.604854,0.38344,0.321262,0.00199406,0.0112129,0.0380847,0.0738251,0.114556,0.295082,0.663377,3.81825,8.48083,10.7351,12.0457,12.299,12.3361,12.2081,11.8323,11.1714,8.86189,2.94713,1.50264,0.774468,0.298945,0.167268,0.10067,0.0568125,0.0359412,0.0300905,38.5891,31.2555,15.9374,8.21542,3.17268,1.77627,1.07,0.604854,0.38344,0.321262,0.114556,3.81825,8.48083,10.7351,12.0457,12.299,12.3361,12.2081,11.8323,11.1714,49.0928,0,0,1.98975,0.0632364,0.192249,0.0051285,0.000430559,0.00439547
-51.6899,0.989762,0.0338712,7,127,0,54.8248,2.29843,0.0936797,0.232622,0.0018017,50.289,0.000585537,0.00438347,4.42771,39.7038,28.2127,16.7293,10.7526,7.63853,4.46888,4.10874,3.10765,1.6007,0.836289,0.333216,0.192564,0.120801,0.0728758,0.0491588,0.0412906,10.1625,21.1669,32.0964,37.7044,40.5463,42.9444,41.9898,31.7709,16.3661,8.55194,3.40922,1.97137,1.23771,0.747717,0.505135,0.424509,0.00232493,0.0128622,0.0427006,0.0812796,0.124318,0.30977,0.682119,3.86681,8.56644,10.8193,12.0831,12.2891,12.2726,12.06,11.544,10.6784,7.63853,3.10765,1.6007,0.836289,0.333216,0.192564,0.120801,0.0728758,0.0491588,0.0412906,40.5463,31.7709,16.3661,8.55194,3.40922,1.97137,1.23771,0.747717,0.505135,0.424509,0.124318,3.86681,8.56644,10.8193,12.0831,12.2891,12.2726,12.06,11.544,10.6784,50.289,0,0,2.29843,0.0936797,0.232622,0.0018017,0.000585537,0.00438347
-49.956,0.993565,0.0338712,6,63,0,54.2795,2.0885,0.0814087,0.215811,0.00295791,50.6285,0.000474266,0.00465231,4.13709,40.8509,29.9227,18.4921,12.1788,8.68873,4.74645,4.2309,3.17617,1.60748,0.823897,0.317628,0.179057,0.109546,0.0641469,0.0426378,0.0362768,9.40309,19.8861,30.7861,36.7289,39.9369,43.0688,42.2223,31.7253,16.0577,8.23159,3.17512,1.79107,1.09678,0.643292,0.428363,0.364677,0.0022745,0.0127127,0.0428112,0.082416,0.127181,0.323333,0.720667,4.11384,9.09116,11.4656,12.8124,13.0543,13.0702,12.9051,12.4664,11.7124,8.68873,3.17617,1.60748,0.823897,0.317628,0.179057,0.109546,0.0641469,0.0426378,0.0362768,39.9369,31.7253,16.0577,8.23159,3.17512,1.79107,1.09678,0.643292,0.428363,0.364677,0.127181,4.11384,9.09116,11.4656,12.8124,13.0543,13.0702,12.9051,12.4664,11.7124,50.6285,0,0,2.0885,0.0814087,0.215811,0.00295791,0.000474266,0.00465231
-51.168,0.910587,0.0338712,6,127,0,54.5462,2.39843,0.0242932,0.216712,0.00822189,49.5325,0.000472669,0.00427134,4.01739,38.9841,27.5631,16.1973,10.3141,7.26564,4.19494,3.85863,2.94824,1.55392,0.82803,0.335571,0.193264,0.118916,0.0680345,0.0423907,0.0347023,10.4346,21.7049,32.8544,38.5466,41.4173,43.8235,42.8832,32.7771,17.2769,9.20743,3.73288,2.15087,1.32433,0.758646,0.473476,0.387871,0.0023269,0.0128618,0.0426473,0.0811028,0.123961,0.308442,0.678926,3.86893,8.67987,11.0782,12.5264,12.8239,12.8792,12.7492,12.335,11.5926,7.26564,2.94824,1.55392,0.82803,0.335571,0.193264,0.118916,0.0680345,0.0423907,0.0347023,41.4173,32.7771,17.2769,9.20743,3.73288,2.15087,1.32433,0.758646,0.473476,0.387871,0.123961,3.86893,8.67987,11.0782,12.5264,12.8239,12.8792,12.7492,12.335,11.5926,49.5325,0,0,2.39843,0.0242932,0.216712,0.00822189,0.000472669,0.00427134
-52.6999,0.668682,0.0338712,6,127,0,55.6384,2.21777,0.0189319,0.223818,0.0101776,49.4932,0.0004547,0.00454673,4.19418,39.6788,28.8178,17.6324,11.5776,8.29652,4.71635,4.26,3.14897,1.53448,0.7572,0.276342,0.150988,0.0903788,0.0524556,0.0355377,0.0307244,9.72286,20.4536,31.4341,37.2936,40.3849,43.2292,42.2583,31.2571,15.2327,7.5179,2.74517,1.50095,0.899358,0.522889,0.354882,0.306985,0.00230149,0.012818,0.0429502,0.0823528,0.126677,0.319639,0.708728,4.0038,8.72031,10.8842,12.0447,12.2263,12.2134,12.0381,11.6196,10.9195,8.29652,3.14897,1.53448,0.7572,0.276342,0.150988,0.0903788,0.0524556,0.0355377,0.0307244,40.3849,31.2571,15.2327,7.5179,2.74517,1.50095,0.899358,0.522889,0.354882,0.306985,0.126677,4.0038,8.72031,10.8842,12.0447,12.2263,12.2134,12.0381,11.6196,10.9195,49.4932,0,0,2.21777,0.0189319,0.223818,0.0101776,0.0004547,0.00454673
-52.542,0.998015,0.0338712,6,127,0,56.1398,2.24466,0.0247605,0.234349,0.00945693,49.71,0.000403408,0.00469445,4.20501,39.7288,28.7406,17.5161,11.5042,8.28036,4.8257,4.39089,3.24324,1.57647,0.775217,0.280447,0.151775,0.089705,0.0510175,0.0339787,0.0294364,9.86364,20.6928,31.683,37.4837,40.5087,43.2157,42.2158,31.1983,15.166,7.45884,2.69971,1.46201,0.864934,0.492776,0.328809,0.285012,0.00241231,0.0134105,0.0448206,0.0857643,0.131714,0.331137,0.732591,4.13245,9.00446,11.2495,12.4737,12.6817,12.6899,12.5416,12.1622,11.5165,8.28036,3.24324,1.57647,0.775217,0.280447,0.151775,0.089705,0.0510175,0.0339787,0.0294364,40.5087,31.1983,15.166,7.45884,2.69971,1.46201,0.864934,0.492776,0.328809,0.285012,0.131714,4.13245,9.00446,11.2495,12.4737,12.6817,12.6899,12.5416,12.1622,11.5165,49.71,0,0,2.24466,0.0247605,0.234349,0.00945693,0.000403408,0.00469445
-49.7951,0.994591,0.0338712,5,31,0,53.8926,2.27237,0.0419797,0.233148,0.00660541,49.4616,0.000434563,0.004537,4.02746,39.3541,28.284,17.0669,11.1222,7.96827,4.65432,4.25831,3.22005,1.65571,0.860791,0.336755,0.1901,0.115329,0.0656211,0.0416329,0.0348047,9.91619,20.7494,31.6601,37.3631,40.31,42.9148,41.9964,31.7714,16.3376,8.49496,3.32476,1.87785,1.14013,0.649659,0.412911,0.345419,0.00234534,0.0130155,0.0433961,0.0828839,0.127108,0.318605,0.704141,4.0081,8.91759,11.3119,12.7217,13.0018,13.0495,12.922,12.5307,11.8361,7.96827,3.22005,1.65571,0.860791,0.336755,0.1901,0.115329,0.0656211,0.0416329,0.0348047,40.31,31.7714,16.3376,8.49496,3.32476,1.87785,1.14013,0.649659,0.412911,0.345419,0.127108,4.0081,8.91759,11.3119,12.7217,13.0018,13.0495,12.922,12.5307,11.8361,49.4616,0,0,2.27237,0.0419797,0.233148,0.00660541,0.000434563,0.004537
-50.413,0.985045,0.0338712,7,127,0,53.112,2.10079,0.107496,0.200207,0.000660481,49.668,0.00052249,0.00440524,4.18476,39.9162,29.045,17.7206,11.4994,8.07908,4.25758,3.78035,2.87785,1.50639,0.798473,0.322975,0.18704,0.116557,0.0686869,0.044658,0.0371153,9.26998,19.5792,30.2581,36.0526,39.1666,42.1899,41.4032,31.5476,16.5148,8.75518,3.54311,2.05305,1.28043,0.755638,0.492141,0.409285,0.0021239,0.0118606,0.0398932,0.0767251,0.118311,0.300306,0.668966,3.83848,8.58335,10.9172,12.2915,12.5538,12.5819,12.4207,11.9683,11.1794,8.07908,2.87785,1.50639,0.798473,0.322975,0.18704,0.116557,0.0686869,0.044658,0.0371153,39.1666,31.5476,16.5148,8.75518,3.54311,2.05305,1.28043,0.755638,0.492141,0.409285,0.118311,3.83848,8.58335,10.9172,12.2915,12.5538,12.5819,12.4207,11.9683,11.1794,49.668,0,0,2.10079,0.107496,0.200207,0.000660481,0.00052249,0.00440524
-53.8178,0.973382,0.0338712,6,63,0,54.6694,2.20196,0.116611,0.22965,0.000226128,49.9916,0.000577127,0.00411144,4.83541,39.754,28.5322,17.1472,11.1036,7.892,4.50845,4.10442,3.07097,1.54114,0.784065,0.300159,0.169218,0.104039,0.0617477,0.0416434,0.0351458,9.7147,20.3355,31.0436,36.6476,39.5457,42.1009,41.1598,30.8115,15.4638,7.86865,3.01392,1.70023,1.0463,0.62194,0.42013,0.354756,0.00208196,0.0115568,0.0385451,0.0736365,0.112946,0.283175,0.625635,3.5391,7.76537,9.73462,10.7901,10.9387,10.8995,10.687,10.2076,9.42031,7.892,3.07097,1.54114,0.784065,0.300159,0.169218,0.104039,0.0617477,0.0416434,0.0351458,39.5457,30.8115,15.4638,7.86865,3.01392,1.70023,1.0463,0.62194,0.42013,0.354756,0.112946,3.5391,7.76537,9.73462,10.7901,10.9387,10.8995,10.687,10.2076,9.42031,49.9916,0,0,2.20196,0.116611,0.22965,0.000226128,0.000577127,0.00411144
-51.9917,0.998587,0.0338712,7,127,0,57.7868,1.93333,0.104805,0.192355,0.000454903,50.3488,0.00040984,0.00464803,3.92016,41.1465,30.6614,19.3585,12.8668,9.13575,4.61764,3.97098,3.01266,1.56564,0.822291,0.325941,0.185059,0.112476,0.0636512,0.0397595,0.0330293,8.72234,18.6369,29.2669,35.3027,38.7026,42.3697,41.7184,31.7067,16.4788,8.65613,3.4327,1.95008,1.1862,0.672357,0.420842,0.349895,0.00210257,0.011833,0.0402396,0.0780797,0.121257,0.312975,0.704741,4.07606,9.12848,11.6291,13.1391,13.4592,13.534,13.4328,13.0678,12.4003,9.13575,3.01266,1.56564,0.822291,0.325941,0.185059,0.112476,0.0636512,0.0397595,0.0330293,38.7026,31.7067,16.4788,8.65613,3.4327,1.95008,1.1862,0.672357,0.420842,0.349895,0.121257,4.07606,9.12848,11.6291,13.1391,13.4592,13.534,13.4328,13.0678,12.4003,50.3488,0,0,1.93333,0.104805,0.192355,0.000454903,0.00040984,0.00464803
-56.5948,0.876828,0.0338712,7,127,0,59.2105,2.06556,0.0958182,0.204029,0.00024636,47.4144,0.000380642,0.00527106,3.64807,38.2842,28.0531,17.3082,11.3426,8.02783,4.25295,3.76545,2.88195,1.52739,0.818308,0.334173,0.193329,0.119411,0.0686248,0.0430552,0.0357909,8.71881,18.4661,28.647,34.2327,37.2698,40.3032,39.6027,30.3418,16.082,8.6172,3.52053,2.03779,1.2596,0.724896,0.455661,0.379075,0.00238861,0.0133638,0.0450672,0.0868596,0.134165,0.341922,0.763825,4.40856,9.95136,12.7643,14.5351,14.9483,15.0803,15.0279,14.7006,14.0602,8.02783,2.88195,1.52739,0.818308,0.334173,0.193329,0.119411,0.0686248,0.0430552,0.0357909,37.2698,30.3418,16.082,8.6172,3.52053,2.03779,1.2596,0.724896,0.455661,0.379075,0.134165,4.40856,9.95136,12.7643,14.5351,14.9483,15.0803,15.0279,14.7006,14.0602,47.4144,0,0,2.06556,0.0958182,0.204029,0.00024636,0.000380642,0.00527106
-52.9787,0.975964,0.0338712,7,127,0,59.5627,2.10393,0.0941162,0.23953,0.00105597,47.7827,0.000455653,0.00499032,4.29726,38.4573,28.0976,17.3644,11.5086,8.3105,4.77155,4.30954,3.20839,1.59123,0.799801,0.300644,0.167661,0.102299,0.0606056,0.0414865,0.0359255,8.91854,18.8,28.9742,34.4488,37.3631,40.109,39.2548,29.2449,14.5056,7.2922,2.74269,1.5306,0.934839,0.554783,0.380436,0.329609,0.00231589,0.0129159,0.0433618,0.0832703,0.128246,0.324534,0.721046,4.09204,8.97397,11.2582,12.5233,12.7412,12.7491,12.589,12.1779,11.4772,8.3105,3.20839,1.59123,0.799801,0.300644,0.167661,0.102299,0.0606056,0.0414865,0.0359255,37.3631,29.2449,14.5056,7.2922,2.74269,1.5306,0.934839,0.554783,0.380436,0.329609,0.128246,4.09204,8.97397,11.2582,12.5233,12.7412,12.7491,12.589,12.1779,11.4772,47.7827,0,0,2.10393,0.0941162,0.23953,0.00105597,0.000455653,0.00499032
-52.7022,0.986219,0.0338712,5,31,0,54.238,2.17262,0.0928369,0.240412,0.00142123,47.9044,0.000466145,0.00504661,4.31753,38.3002,27.7202,16.9021,11.1005,7.98558,4.64135,4.2225,3.14094,1.55446,0.780066,0.293137,0.16384,0.10044,0.0600925,0.0416073,0.0361405,9.20279,19.3135,29.5863,35.0173,37.8553,40.4141,39.5093,29.4052,14.554,7.30485,2.74662,1.53624,0.942701,0.56494,0.391813,0.3405,0.00241931,0.0134527,0.0449767,0.086087,0.132239,0.332649,0.736334,4.16523,9.1208,11.431,12.702,12.9163,12.9188,12.7498,12.3241,11.6021,7.98558,3.14094,1.55446,0.780066,0.293137,0.16384,0.10044,0.0600925,0.0416073,0.0361405,37.8553,29.4052,14.554,7.30485,2.74662,1.53624,0.942701,0.56494,0.391813,0.3405,0.132239,4.16523,9.1208,11.431,12.702,12.9163,12.9188,12.7498,12.3241,11.6021,47.9044,0,0,2.17262,0.0928369,0.240412,0.00142123,0.000466145,0.00504661
-56.3216,0.614693,0.0338712,5,31,0,61.0544,2.12221,0.0911501,0.254867,0.00155681,47.774,0.000524084,0.00493777,4.2151,38.399,28.0229,17.3349,11.5473,8.40955,4.97889,4.52678,3.3347,1.61341,0.792899,0.291076,0.161851,0.0998801,0.0613563,0.0440564,0.0385261,8.98094,18.8934,29.0373,34.4505,37.306,39.9291,39.0187,28.7606,13.9165,6.84056,2.51288,1.39843,0.863952,0.531673,0.382369,0.334507,0.00230868,0.0128582,0.043086,0.0826139,0.127079,0.320635,0.710793,4.00601,8.68108,10.7898,11.8805,12.0267,11.9849,11.7739,11.3071,10.5429,8.40955,3.3347,1.61341,0.792899,0.291076,0.161851,0.0998801,0.0613563,0.0440564,0.0385261,37.306,28.7606,13.9165,6.84056,2.51288,1.39843,0.863952,0.531673,0.382369,0.334507,0.127079,4.00601,8.68108,10.7898,11.8805,12.0267,11.9849,11.7739,11.3071,10.5429,47.774,0,0,2.12221,0.0911501,0.254867,0.00155681,0.000524084,0.00493777
-50.6054,0.999535,0.0338712,6,95,0,59.8178,2.13961,0.0586756,0.215303,0.00492726,49.3809,0.000407799,0.00425343,4.0309,39.7336,28.9908,17.8194,11.6957,8.33611,4.59379,4.11918,3.13612,1.63938,0.865164,0.343969,0.194698,0.117277,0.0648084,0.038899,0.0316469,9.38255,19.8052,30.5824,36.4164,39.544,42.5639,41.7643,31.8225,16.6361,8.78053,3.49227,1.97769,1.19211,0.659703,0.396741,0.323051,0.00207592,0.0115882,0.0389553,0.0748887,0.115439,0.292793,0.651972,3.74419,8.39782,10.7152,12.124,12.4248,12.4955,12.4001,12.0541,11.4199,8.33611,3.13612,1.63938,0.865164,0.343969,0.194698,0.117277,0.0648084,0.038899,0.0316469,39.544,31.8225,16.6361,8.78053,3.49227,1.97769,1.19211,0.659703,0.396741,0.323051,0.115439,3.74419,8.39782,10.7152,12.124,12.4248,12.4955,12.4001,12.0541,11.4199,49.3809,0,0,2.13961,0.0586756,0.215303,0.00492726,0.000407799,0.00425343
-51.5367,0.959954,0.0338712,7,127,0,55.1344,2.31915,0.0647552,0.246223,0.00470336,50.4019,0.000592662,0.00506862,3.97906,39.8333,28.371,16.9331,10.9909,7.89985,4.75784,4.386,3.25426,1.60254,0.803248,0.305552,0.174706,0.110912,0.0704016,0.0514476,0.0447997,10.2727,21.3836,32.3977,38.0323,40.8764,43.2312,42.1853,31.3109,15.4206,7.73093,2.94279,1.68393,1.07014,0.680319,0.497826,0.433656,0.00271786,0.0150301,0.0498692,0.0948804,0.145064,0.361072,0.794044,4.45932,9.70132,12.091,13.3347,13.4969,13.4396,13.1784,12.6055,11.6716,7.89985,3.25426,1.60254,0.803248,0.305552,0.174706,0.110912,0.0704016,0.0514476,0.0447997,40.8764,31.3109,15.4206,7.73093,2.94279,1.68393,1.07014,0.680319,0.497826,0.433656,0.145064,4.45932,9.70132,12.091,13.3347,13.4969,13.4396,13.1784,12.6055,11.6716,50.4019,0,0,2.31915,0.0647552,0.246223,0.00470336,0.000592662,0.00506862
