# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = PK3_model
# start_datetime = 2024-07-22 13:15:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 6000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/ditilliof/Stanresults/RtmpWdIcLb/standata-17f1b9349efb.json
# init = 2 (Default)
# random
#   seed = 1234
# output
#   file = /home/ditilliof/Stanresults/PK3/2024-07-22_15-15-34/PK3-202407221515-2-03f5c9.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = /home/ditilliof/Stanresults/PK3/2024-07-22_15-15-34/PK3-profile-202407221515-2-96cece.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=PK3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_PlasKid,k_ePlas,k_KidPlas,k_eKid,Plasma0,k_AccuKid,k_KidAccu,scale,z_hat1.1.1,z_hat1.2.1,z_hat1.3.1,z_hat1.4.1,z_hat1.5.1,z_hat1.6.1,z_hat1.7.1,z_hat1.8.1,z_hat1.9.1,z_hat1.10.1,z_hat1.11.1,z_hat1.12.1,z_hat1.13.1,z_hat1.14.1,z_hat1.15.1,z_hat1.16.1,z_hat1.1.2,z_hat1.2.2,z_hat1.3.2,z_hat1.4.2,z_hat1.5.2,z_hat1.6.2,z_hat1.7.2,z_hat1.8.2,z_hat1.9.2,z_hat1.10.2,z_hat1.11.2,z_hat1.12.2,z_hat1.13.2,z_hat1.14.2,z_hat1.15.2,z_hat1.16.2,z_hat1.1.3,z_hat1.2.3,z_hat1.3.3,z_hat1.4.3,z_hat1.5.3,z_hat1.6.3,z_hat1.7.3,z_hat1.8.3,z_hat1.9.3,z_hat1.10.3,z_hat1.11.3,z_hat1.12.3,z_hat1.13.3,z_hat1.14.3,z_hat1.15.3,z_hat1.16.3,z_hat2.1.1,z_hat2.2.1,z_hat2.3.1,z_hat2.4.1,z_hat2.5.1,z_hat2.6.1,z_hat2.7.1,z_hat2.8.1,z_hat2.9.1,z_hat2.10.1,z_hat2.1.2,z_hat2.2.2,z_hat2.3.2,z_hat2.4.2,z_hat2.5.2,z_hat2.6.2,z_hat2.7.2,z_hat2.8.2,z_hat2.9.2,z_hat2.10.2,z_hat2.1.3,z_hat2.2.3,z_hat2.3.3,z_hat2.4.3,z_hat2.5.3,z_hat2.6.3,z_hat2.7.3,z_hat2.8.3,z_hat2.9.3,z_hat2.10.3,y0.1,y0.2,y0.3,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6
-49.9229,0.996619,0.0361916,6,63,0,52.9303,2.12089,0.0523268,0.201077,0.00539757,50.5373,0.000423462,0.0049398,3.53732,40.7586,29.8182,18.3573,12.0147,8.50176,4.52284,4.00932,3.03441,1.5658,0.817506,0.322632,0.183644,0.112593,0.0652085,0.0422387,0.0356729,9.53573,20.1781,31.2634,37.322,40.6019,43.8337,43.0136,32.5863,16.8164,8.78122,3.46718,1.97471,1.21172,0.702856,0.456122,0.385472,0.00244878,0.0136921,0.0461346,0.0888541,0.137167,0.349056,0.778716,4.4663,9.96159,12.6569,14.2634,14.595,14.6651,14.545,14.1406,13.4102,8.50176,3.03441,1.5658,0.817506,0.322632,0.183644,0.112593,0.0652085,0.0422387,0.0356729,40.6019,32.5863,16.8164,8.78122,3.46718,1.97471,1.21172,0.702856,0.456122,0.385472,0.137167,4.4663,9.96159,12.6569,14.2634,14.595,14.6651,14.545,14.1406,13.4102,50.5373,0,0,2.12089,0.0523268,0.201077,0.00539757,0.000423462,0.0049398
-49.7234,0.966716,0.0361916,6,127,0,52.9724,2.30228,0.0197758,0.226936,0.00929557,49.3895,0.000456444,0.00472643,4.00975,39.2649,28.1812,16.9586,11.0164,7.86668,4.56179,4.16563,3.11522,1.5606,0.791685,0.300666,0.168025,0.102154,0.059643,0.0398625,0.0341406,10.03,20.9813,32.0004,37.7516,40.7174,43.3139,42.3381,31.6768,15.87,8.05204,3.05954,1.71087,1.04108,0.608787,0.407587,0.349269,0.00247147,0.0137128,0.0457081,0.0872787,0.133821,0.335237,0.740344,4.19077,9.22189,11.6009,12.937,13.1738,13.1882,13.0253,12.5966,11.8614,7.86668,3.11522,1.5606,0.791685,0.300666,0.168025,0.102154,0.059643,0.0398625,0.0341406,40.7174,31.6768,15.87,8.05204,3.05954,1.71087,1.04108,0.608787,0.407587,0.349269,0.133821,4.19077,9.22189,11.6009,12.937,13.1738,13.1882,13.0253,12.5966,11.8614,49.3895,0,0,2.30228,0.0197758,0.226936,0.00929557,0.000456444,0.00472643
-51.1339,0.99912,0.0361916,6,63,0,52.2713,2.28769,0.0087759,0.224403,0.00974011,48.9037,0.000390171,0.00495484,3.74979,38.9764,28.0726,16.9748,11.0591,7.9024,4.55218,4.14755,3.12454,1.59231,0.820453,0.316867,0.177582,0.107212,0.0609553,0.039065,0.0330951,9.88135,20.707,31.6583,37.416,40.4087,43.0871,42.1622,31.7789,16.1961,8.34634,3.22486,1.80829,1.09261,0.622141,0.399441,0.338622,0.00255141,0.0141732,0.047321,0.0904781,0.138871,0.348744,0.771548,4.39,9.74657,12.3494,13.8868,14.2027,14.2712,14.1633,13.7949,13.129,7.9024,3.12454,1.59231,0.820453,0.316867,0.177582,0.107212,0.0609553,0.039065,0.0330951,40.4087,31.7789,16.1961,8.34634,3.22486,1.80829,1.09261,0.622141,0.399441,0.338622,0.138871,4.39,9.74657,12.3494,13.8868,14.2027,14.2712,14.1633,13.7949,13.129,48.9037,0,0,2.28769,0.0087759,0.224403,0.00974011,0.000390171,0.00495484
-51.1648,0.326764,0.0361916,4,27,0,59.2026,2.25758,0.0165339,0.224808,0.00868,48.9624,0.00042961,0.00484554,3.80199,39.1092,28.2567,17.1629,11.2159,8.02458,4.60484,4.18885,3.17893,1.64945,0.865734,0.34397,0.196341,0.120446,0.0694968,0.0445661,0.0373825,9.77383,20.5123,31.4248,37.1974,40.2182,42.9729,42.094,31.963,16.5858,8.70651,3.46078,1.97651,1.21344,0.701163,0.450429,0.37808,0.00246706,0.0137183,0.0458662,0.0877941,0.134871,0.339398,0.751984,4.29535,9.59389,12.2059,13.7715,14.0969,14.1664,14.0491,13.651,12.9305,8.02458,3.17893,1.64945,0.865734,0.34397,0.196341,0.120446,0.0694968,0.0445661,0.0373825,40.2182,31.963,16.5858,8.70651,3.46078,1.97651,1.21344,0.701163,0.450429,0.37808,0.134871,4.29535,9.59389,12.2059,13.7715,14.0969,14.1664,14.0491,13.651,12.9305,48.9624,0,0,2.25758,0.0165339,0.224808,0.00868,0.00042961,0.00484554
-52.8186,0.964107,0.0361916,6,63,0,54.4532,2.28254,0.010773,0.230071,0.0100574,47.8694,0.000418062,0.00495419,4.0006,38.1664,27.512,16.6726,10.8977,7.8175,4.54929,4.14873,3.09711,1.54476,0.779913,0.293731,0.163094,0.0985016,0.0570568,0.0380119,0.0327269,9.64926,20.2168,30.9002,36.5112,39.4235,42.0114,41.0709,30.6754,15.3013,7.72644,2.91137,1.61756,0.977807,0.567305,0.378625,0.326161,0.00249127,0.0138373,0.0461909,0.0883031,0.135514,0.34017,0.752137,4.25969,9.36945,11.7868,13.1553,13.4088,13.4389,13.2992,12.9079,12.2275,7.8175,3.09711,1.54476,0.779913,0.293731,0.163094,0.0985016,0.0570568,0.0380119,0.0327269,39.4235,30.6754,15.3013,7.72644,2.91137,1.61756,0.977807,0.567305,0.378625,0.326161,0.135514,4.25969,9.36945,11.7868,13.1553,13.4088,13.4389,13.2992,12.9079,12.2275,47.8694,0,0,2.28254,0.010773,0.230071,0.0100574,0.000418062,0.00495419
-51.071,0.905321,0.0361916,7,127,0,55.713,2.29679,0.0128746,0.207561,0.00999288,49.9912,0.000604904,0.00423861,4.33328,39.7828,28.565,17.1393,11.0432,7.78764,4.33029,3.92165,2.95746,1.51335,0.785593,0.310307,0.178542,0.111727,0.0674018,0.0456127,0.038295,10.1433,21.2615,32.5178,38.4422,41.5252,44.2931,43.3487,32.7093,16.7391,8.69092,3.43474,1.97752,1.23856,0.748293,0.507185,0.426034,0.00224029,0.0124469,0.041567,0.0794903,0.122023,0.306513,0.678145,3.85222,8.51067,10.7215,11.9377,12.1215,12.0885,11.8575,11.32,10.4295,7.78764,2.95746,1.51335,0.785593,0.310307,0.178542,0.111727,0.0674018,0.0456127,0.038295,41.5252,32.7093,16.7391,8.69092,3.43474,1.97752,1.23856,0.748293,0.507185,0.426034,0.122023,3.85222,8.51067,10.7215,11.9377,12.1215,12.0885,11.8575,11.32,10.4295,49.9912,0,0,2.29679,0.0128746,0.207561,0.00999288,0.000604904,0.00423861
-51.3801,0.40464,0.0361916,2,7,0,55.0329,2.29897,0.0122853,0.206868,0.00979243,49.9937,0.000600268,0.00423138,4.33653,39.7783,28.5541,17.1239,11.027,7.77187,4.31724,3.91125,2.96372,1.53385,0.805011,0.322587,0.186835,0.11723,0.0704732,0.0471336,0.0393255,10.1531,21.2813,32.5467,38.4757,41.5616,44.3387,43.4133,32.9146,17.0362,8.94265,3.58538,2.07784,1.30483,0.785523,0.526189,0.439265,0.00223866,0.0124375,0.0415343,0.0794261,0.121923,0.306273,0.677741,3.85861,8.56448,10.8277,12.0997,12.3055,12.2858,12.0647,11.5313,10.638,7.77187,2.96372,1.53385,0.805011,0.322587,0.186835,0.11723,0.0704732,0.0471336,0.0393255,41.5616,32.9146,17.0362,8.94265,3.58538,2.07784,1.30483,0.785523,0.526189,0.439265,0.121923,3.85861,8.56448,10.8277,12.0997,12.3055,12.2858,12.0647,11.5313,10.638,49.9937,0,0,2.29897,0.0122853,0.206868,0.00979243,0.000600268,0.00423138
-51.9225,0.88288,0.0361916,7,127,0,53.9211,2.27786,0.00351746,0.211485,0.0108816,50.0515,0.000572299,0.00420902,4.36753,39.9447,28.8063,17.4101,11.2939,8.00815,4.48147,4.05551,3.05914,1.56581,0.812335,0.319602,0.182833,0.113443,0.0674293,0.0449337,0.0376491,10.0832,21.1674,32.4404,38.4095,41.5355,44.3844,43.4533,32.7972,16.7886,8.71128,3.42911,1.96289,1.21898,0.725619,0.484338,0.406043,0.00221064,0.0122947,0.0411166,0.0787172,0.120943,0.30441,0.674338,3.83583,8.48495,10.7012,11.9346,12.1313,12.1111,11.8983,11.3887,10.5366,8.00815,3.05914,1.56581,0.812335,0.319602,0.182833,0.113443,0.0674293,0.0449337,0.0376491,41.5355,32.7972,16.7886,8.71128,3.42911,1.96289,1.21898,0.725619,0.484338,0.406043,0.120943,3.83583,8.48495,10.7012,11.9346,12.1313,12.1111,11.8983,11.3887,10.5366,50.0515,0,0,2.27786,0.00351746,0.211485,0.0108816,0.000572299,0.00420902
-52.1569,0.99986,0.0361916,7,255,0,58.0218,2.08874,0.10368,0.220739,0.000135299,49.4977,0.00045539,0.00523519,3.73791,39.8509,29.102,17.9131,11.7718,8.39777,4.62838,4.14212,3.10427,1.56512,0.800029,0.308535,0.174867,0.10814,0.0648043,0.0444296,0.0384183,9.183,19.389,29.9491,35.6693,38.736,41.6813,40.8373,30.6302,15.4447,7.89614,3.04689,1.72807,1.0697,0.642075,0.440957,0.381509,0.00250056,0.013961,0.0469426,0.0902582,0.139146,0.352943,0.785495,4.47638,9.8809,12.4563,13.9245,14.1975,14.2285,14.0732,13.6395,12.8855,8.39777,3.10427,1.56512,0.800029,0.308535,0.174867,0.10814,0.0648043,0.0444296,0.0384183,38.736,30.6302,15.4447,7.89614,3.04689,1.72807,1.0697,0.642075,0.440957,0.381509,0.139146,4.47638,9.8809,12.4563,13.9245,14.1975,14.2285,14.0732,13.6395,12.8855,49.4977,0,0,2.08874,0.10368,0.220739,0.000135299,0.00045539,0.00523519
-54.2886,0.948757,0.0361916,7,127,0,56.4281,1.99994,0.120435,0.190976,6.50285e-05,50.6585,0.000512445,0.00406746,4.45148,41.063,30.2365,18.7437,12.2735,8.62816,4.37257,3.80369,2.88436,1.49654,0.785496,0.312118,0.178136,0.109202,0.0628262,0.039911,0.032928,9.04348,19.2226,29.9685,35.9468,39.2437,42.6338,41.9008,31.8169,16.5094,8.6667,3.44537,1.96751,1.20714,0.695551,0.442704,0.365501,0.00191013,0.0107124,0.0362484,0.0700524,0.108437,0.27772,0.622124,3.57944,7.98313,10.1301,11.3766,11.6059,11.6217,11.4619,11.0323,10.291,8.62816,2.88436,1.49654,0.785496,0.312118,0.178136,0.109202,0.0628262,0.039911,0.032928,39.2437,31.8169,16.5094,8.6667,3.44537,1.96751,1.20714,0.695551,0.442704,0.365501,0.108437,3.57944,7.98313,10.1301,11.3766,11.6059,11.6217,11.4619,11.0323,10.291,50.6585,0,0,1.99994,0.120435,0.190976,6.50285e-05,0.000512445,0.00406746
-52.1978,0.866211,0.0361916,6,63,0,56.4575,2.12121,0.116477,0.201252,0.000163048,50.1786,0.000472865,0.00455219,4.06959,40.2096,29.1366,17.6676,11.4135,8.00024,4.23598,3.77355,2.85208,1.46667,0.763441,0.300407,0.17097,0.105006,0.0611359,0.0398471,0.0335235,9.44266,19.9051,30.679,36.4789,39.5695,42.5046,41.6618,31.5143,16.2074,8.43766,3.32174,1.89159,1.16275,0.677986,0.442683,0.372665,0.00223671,0.0124744,0.0418804,0.0804285,0.123876,0.313558,0.697128,3.98374,8.85764,11.2238,12.601,12.8635,12.8957,12.7474,12.3255,11.5881,8.00024,2.85208,1.46667,0.763441,0.300407,0.17097,0.105006,0.0611359,0.0398471,0.0335235,39.5695,31.5143,16.2074,8.43766,3.32174,1.89159,1.16275,0.677986,0.442683,0.372665,0.123876,3.98374,8.85764,11.2238,12.601,12.8635,12.8957,12.7474,12.3255,11.5881,50.1786,0,0,2.12121,0.116477,0.201252,0.000163048,0.000472865,0.00455219
-54.3777,0.951858,0.0361916,6,127,0,56.487,2.02665,0.10256,0.211131,4.19832e-05,49.7176,0.000401845,0.00459502,4.01498,40.2745,29.6586,18.4534,12.1911,8.68855,4.65058,4.11366,3.13734,1.64832,0.874753,0.351322,0.200552,0.122013,0.0685148,0.0418907,0.0343673,8.9813,19.054,29.6275,35.4666,38.6627,41.8997,41.1776,31.4391,16.5189,8.76762,3.52273,2.01198,1.22498,0.688857,0.422022,0.346512,0.00214406,0.012009,0.0405628,0.0782774,0.121031,0.309165,0.691583,3.98874,8.96885,11.465,13.0002,13.338,13.4272,13.3421,12.9944,12.3459,8.68855,3.13734,1.64832,0.874753,0.351322,0.200552,0.122013,0.0685148,0.0418907,0.0343673,38.6627,31.4391,16.5189,8.76762,3.52273,2.01198,1.22498,0.688857,0.422022,0.346512,0.121031,3.98874,8.96885,11.465,13.0002,13.338,13.4272,13.3421,12.9944,12.3459,49.7176,0,0,2.02665,0.10256,0.211131,4.19832e-05,0.000401845,0.00459502
-53.1767,0.999524,0.0361916,7,127,0,56.4761,2.22933,0.108307,0.22893,0.000282844,50.6699,0.000609174,0.00503157,3.8998,40.2177,28.7877,17.2342,11.1306,7.90272,4.53033,4.13194,3.08979,1.55089,0.792272,0.309481,0.1794,0.114797,0.0728852,0.0527079,0.045565,9.95968,20.8225,31.7338,37.4157,40.3387,42.8827,41.9108,31.3549,15.7401,8.04253,3.14367,1.82371,1.16813,0.742772,0.537883,0.465175,0.00261295,0.0144922,0.0482796,0.0921491,0.14124,0.353538,0.780289,4.40798,9.65939,12.0999,13.4065,13.5923,13.5473,13.2915,12.7119,11.7586,7.90272,3.08979,1.55089,0.792272,0.309481,0.1794,0.114797,0.0728852,0.0527079,0.045565,40.3387,31.3549,15.7401,8.04253,3.14367,1.82371,1.16813,0.742772,0.537883,0.465175,0.14124,4.40798,9.65939,12.0999,13.4065,13.5923,13.5473,13.2915,12.7119,11.7586,50.6699,0,0,2.22933,0.108307,0.22893,0.000282844,0.000609174,0.00503157
-55.2401,0.976139,0.0361916,7,127,0,57.7642,2.2897,0.113448,0.227041,0.000424118,49.8952,0.000655319,0.0054434,3.9073,39.3464,27.9001,16.4698,10.5262,7.432,4.28581,3.92405,2.89681,1.41152,0.702677,0.268314,0.156062,0.101959,0.0679238,0.0518831,0.0455685,10.0421,20.9087,31.6879,37.2068,39.9942,42.3,41.2573,30.4688,14.8484,7.39364,2.82546,1.64488,1.07581,0.717766,0.548894,0.482223,0.00285313,0.0157807,0.0523707,0.0996554,0.152382,0.379354,0.834148,4.671,10.0986,12.5243,13.7384,13.8687,13.78,13.4759,12.8409,11.8228,7.432,2.89681,1.41152,0.702677,0.268314,0.156062,0.101959,0.0679238,0.0518831,0.0455685,39.9942,30.4688,14.8484,7.39364,2.82546,1.64488,1.07581,0.717766,0.548894,0.482223,0.152382,4.671,10.0986,12.5243,13.7384,13.8687,13.78,13.4759,12.8409,11.8228,49.8952,0,0,2.2897,0.113448,0.227041,0.000424118,0.000655319,0.0054434
-54.678,0.997499,0.0361916,7,127,0,57.68,2.00728,0.105802,0.192096,0.000348871,48.9204,0.00030931,0.00414329,4.11139,39.6837,29.2559,18.1759,11.9304,8.40769,4.28751,3.73871,2.88119,1.55087,0.840512,0.344051,0.19589,0.116665,0.0611049,0.0325136,0.0247365,8.76775,18.6439,29.0832,34.902,38.119,41.4618,40.8189,31.4992,16.9561,9.19036,3.76298,2.14327,1.27715,0.669734,0.357111,0.272031,0.00188625,0.0105814,0.0358195,0.0692477,0.107225,0.274871,0.616533,3.58285,8.16014,10.5391,12.0912,12.479,12.6236,12.6187,12.3903,11.9077,8.40769,2.88119,1.55087,0.840512,0.344051,0.19589,0.116665,0.0611049,0.0325136,0.0247365,38.119,31.4992,16.9561,9.19036,3.76298,2.14327,1.27715,0.669734,0.357111,0.272031,0.107225,3.58285,8.16014,10.5391,12.0912,12.479,12.6236,12.6187,12.3903,11.9077,48.9204,0,0,2.00728,0.105802,0.192096,0.000348871,0.00030931,0.00414329
-56.0667,0.739099,0.0361916,6,127,0,61.0193,1.90851,0.100282,0.193481,9.34687e-05,48.5621,0.00031784,0.00471868,3.87064,39.8024,29.7872,18.9326,12.6547,9.02141,4.56558,3.91512,2.9996,1.595,0.855005,0.346007,0.196752,0.117988,0.0635902,0.0361734,0.0287928,8.3162,17.8025,28.0306,33.8821,37.2049,40.8631,40.3027,30.938,16.4519,8.82009,3.57059,2.03127,1.21894,0.657875,0.375068,0.298868,0.00203421,0.0114628,0.0390509,0.075886,0.117994,0.305483,0.689541,4.01636,9.10481,11.7141,13.3877,13.7958,13.9423,13.927,13.6727,13.1482,9.02141,2.9996,1.595,0.855005,0.346007,0.196752,0.117988,0.0635902,0.0361734,0.0287928,37.2049,30.938,16.4519,8.82009,3.57059,2.03127,1.21894,0.657875,0.375068,0.298868,0.117994,4.01636,9.10481,11.7141,13.3877,13.7958,13.9423,13.927,13.6727,13.1482,48.5621,0,0,1.90851,0.100282,0.193481,9.34687e-05,0.00031784,0.00471868
-55.2402,0.977141,0.0361916,7,127,0,59.8084,2.33781,0.11409,0.244523,0.000235642,51.2587,0.000603188,0.00471213,4.48712,40.2364,28.3717,16.671,10.6853,7.61926,4.58548,4.24129,3.14999,1.55409,0.779702,0.29597,0.168341,0.105953,0.0662248,0.0475867,0.041098,10.5005,21.7726,32.8149,38.3755,41.136,43.33,42.2594,31.3948,15.4906,7.7733,2.95253,1.68057,1.05879,0.662767,0.476892,0.412014,0.00258526,0.0142594,0.0471412,0.089438,0.136446,0.338002,0.741249,4.15568,9.04302,11.2713,12.4256,12.5699,12.5081,12.2505,11.6926,10.7875,7.61926,3.14999,1.55409,0.779702,0.29597,0.168341,0.105953,0.0662248,0.0475867,0.041098,41.136,31.3948,15.4906,7.7733,2.95253,1.68057,1.05879,0.662767,0.476892,0.412014,0.136446,4.15568,9.04302,11.2713,12.4256,12.5699,12.5081,12.2505,11.6926,10.7875,51.2587,0,0,2.33781,0.11409,0.244523,0.000235642,0.000603188,0.00471213
-53.703,0.881018,0.0361916,7,127,0,59.12,2.33543,0.103869,0.234463,9.09796e-05,49.6685,0.000440395,0.0050628,3.78622,39.0322,27.5534,16.1875,10.3427,7.33361,4.33397,4.00256,3.03486,1.57112,0.823515,0.32766,0.187936,0.116313,0.0683774,0.0449679,0.0381145,10.1753,21.129,31.9083,37.372,40.1057,42.3451,41.3934,31.3955,16.2544,8.52108,3.39188,1.94651,1.20562,0.709716,0.467492,0.396461,0.00269069,0.0148554,0.0491791,0.0934069,0.142627,0.354093,0.778195,4.41616,9.8441,12.5104,14.1006,14.4276,14.4947,14.371,13.9609,13.222,7.33361,3.03486,1.57112,0.823515,0.32766,0.187936,0.116313,0.0683774,0.0449679,0.0381145,40.1057,31.3955,16.2544,8.52108,3.39188,1.94651,1.20562,0.709716,0.467492,0.396461,0.142627,4.41616,9.8441,12.5104,14.1006,14.4276,14.4947,14.371,13.9609,13.222,49.6685,0,0,2.33543,0.103869,0.234463,9.09796e-05,0.000440395,0.0050628
-54.3092,0.999436,0.0361916,5,63,0,57.7959,2.32517,0.105775,0.22915,9.2339e-05,49.3766,0.000450747,0.00488563,3.66494,38.8322,27.4335,16.1175,10.2787,7.26271,4.23995,3.90729,2.9714,1.54918,0.817541,0.328144,0.188926,0.117048,0.0685344,0.0445495,0.0374438,10.0778,20.9449,31.668,37.123,39.8634,42.1334,41.2043,31.3453,16.3435,8.62609,3.46383,1.99531,1.2371,0.725309,0.472229,0.397152,0.00257107,0.0142034,0.047059,0.0894376,0.136634,0.339599,0.746906,4.246,9.48919,12.0808,13.6367,13.9588,14.0251,13.9021,13.4932,12.7554,7.26271,2.9714,1.54918,0.817541,0.328144,0.188926,0.117048,0.0685344,0.0445495,0.0374438,39.8634,31.3453,16.3435,8.62609,3.46383,1.99531,1.2371,0.725309,0.472229,0.397152,0.136634,4.246,9.48919,12.0808,13.6367,13.9588,14.0251,13.9021,13.4932,12.7554,49.3766,0,0,2.32517,0.105775,0.22915,9.2339e-05,0.000450747,0.00488563
-55.8603,0.838232,0.0361916,6,63,0,60.0825,1.99168,0.102932,0.217263,0.000192029,47.7238,0.000391589,0.00532945,3.82287,38.7943,28.72,18.0266,12.0065,8.6143,4.64746,4.0957,3.0488,1.51264,0.75983,0.284347,0.157508,0.0951441,0.0554074,0.0373655,0.0324815,8.48362,18.03,28.1025,33.7006,36.7827,39.9228,39.163,29.1872,14.4822,7.27598,2.72436,1.51018,0.913164,0.532738,0.359955,0.313098,0.00234792,0.0131665,0.0445463,0.0860774,0.133227,0.341052,0.763356,4.35917,9.58599,12.0541,13.4563,13.7238,13.7662,13.6443,13.2821,12.645,8.6143,3.0488,1.51264,0.75983,0.284347,0.157508,0.0951441,0.0554074,0.0373655,0.0324815,36.7827,29.1872,14.4822,7.27598,2.72436,1.51018,0.913164,0.532738,0.359955,0.313098,0.133227,4.35917,9.58599,12.0541,13.4563,13.7238,13.7662,13.6443,13.2821,12.645,47.7238,0,0,1.99168,0.102932,0.217263,0.000192029,0.000391589,0.00532945
-53.8561,0.993554,0.0361916,7,127,0,59.7693,2.16688,0.108172,0.231246,0.00020231,48.8046,0.000508589,0.0054218,3.8086,38.9781,28.1524,17.0816,11.1435,7.95496,4.53186,4.10635,3.0341,1.47926,0.733321,0.273658,0.154285,0.0966744,0.0606035,0.0442524,0.0390158,9.35112,19.6252,30.0641,35.5823,38.4648,41.0543,40.1085,29.6524,14.4584,7.16905,2.67716,1.51059,0.947568,0.595014,0.435122,0.383779,0.00264105,0.0146858,0.0491001,0.0939791,0.144361,0.3631,0.803475,4.52888,9.84511,12.2704,13.5564,13.7491,13.7246,13.5145,13.0258,12.2141,7.95496,3.0341,1.47926,0.733321,0.273658,0.154285,0.0966744,0.0606035,0.0442524,0.0390158,38.4648,29.6524,14.4584,7.16905,2.67716,1.51059,0.947568,0.595014,0.435122,0.383779,0.144361,4.52888,9.84511,12.2704,13.5564,13.7491,13.7246,13.5145,13.0258,12.2141,48.8046,0,0,2.16688,0.108172,0.231246,0.00020231,0.000508589,0.0054218
-57.1076,0.983089,0.0361916,7,127,0,61.7969,2.22751,0.0836941,0.25522,0.00184763,46.8735,0.000328267,0.00486431,4.0902,37.3142,26.8623,16.2995,10.7204,7.76999,4.684,4.30617,3.22814,1.62418,0.824793,0.309838,0.169464,0.0993559,0.053942,0.0330456,0.0278125,9.2054,19.244,29.3253,34.5738,37.2735,39.6254,38.7373,29.0515,14.6176,7.42395,2.78992,1.52669,0.895767,0.487079,0.298988,0.251822,0.00233485,0.0129493,0.0431376,0.082333,0.126194,0.3159,0.69746,3.95642,8.75584,11.0739,12.4427,12.731,12.804,12.732,12.4505,11.9323,7.76999,3.22814,1.62418,0.824793,0.309838,0.169464,0.0993559,0.053942,0.0330456,0.0278125,37.2735,29.0515,14.6176,7.42395,2.78992,1.52669,0.895767,0.487079,0.298988,0.251822,0.126194,3.95642,8.75584,11.0739,12.4427,12.731,12.804,12.732,12.4505,11.9323,46.8735,0,0,2.22751,0.0836941,0.25522,0.00184763,0.000328267,0.00486431
-53.4324,0.876777,0.0361916,7,127,0,62.5988,2.11277,0.018341,0.180951,0.00944996,51.0711,0.000625781,0.00394483,4.23128,41.3531,30.4018,18.799,12.2831,8.62129,4.366,3.80232,2.88463,1.49948,0.790067,0.317838,0.184107,0.115202,0.0686422,0.0451912,0.0372689,9.6269,20.4495,31.8526,38.1804,41.6608,45.219,44.434,33.7544,17.5478,9.24748,3.72219,2.15745,1.35117,0.806308,0.531759,0.438808,0.00197236,0.0110566,0.0373894,0.0722209,0.111748,0.285919,0.640039,3.6771,8.17828,10.3459,11.5595,11.749,11.72,11.4906,10.9485,10.0469,8.62129,2.88463,1.49948,0.790067,0.317838,0.184107,0.115202,0.0686422,0.0451912,0.0372689,41.6608,33.7544,17.5478,9.24748,3.72219,2.15745,1.35117,0.806308,0.531759,0.438808,0.111748,3.6771,8.17828,10.3459,11.5595,11.749,11.72,11.4906,10.9485,10.0469,51.0711,0,0,2.11277,0.018341,0.180951,0.00944996,0.000625781,0.00394483
-51.1921,0.871988,0.0361916,7,127,0,56.7986,1.89793,0.0924239,0.183119,0.00173517,49.7158,0.000472233,0.00438368,4.05865,40.8184,30.6113,19.4897,13.0129,9.23881,4.55219,3.85553,2.94263,1.55351,0.829359,0.3373,0.194858,0.120337,0.069254,0.0434407,0.035667,8.4778,18.1811,28.6988,34.7578,38.2227,42.0937,41.5311,31.769,16.7733,8.956,3.64416,2.10644,1.30193,0.750425,0.471655,0.387575,0.00192566,0.0108641,0.0370745,0.0721452,0.112302,0.291518,0.659038,3.83134,8.62102,11.0136,12.4639,12.765,12.8242,12.7,12.2946,11.5647,9.23881,2.94263,1.55351,0.829359,0.3373,0.194858,0.120337,0.069254,0.0434407,0.035667,38.2227,31.769,16.7733,8.956,3.64416,2.10644,1.30193,0.750425,0.471655,0.387575,0.112302,3.83134,8.62102,11.0136,12.4639,12.765,12.8242,12.7,12.2946,11.5647,49.7158,0,0,1.89793,0.0924239,0.183119,0.00173517,0.000472233,0.00438368
